win_%,hs_%,mvp_%,kd,dmg_round,accuracy,contribution_round,total_matches_played,banned
0.519607843137255,0.616176470588235,0.154825737265416,1.39439507860561,201.177613941019,0.299475718900598,3.83780160857909,102,1
0.468761285662694,0.611229288196937,0.108479376229795,0.98185615622157,205.860191127703,0.163850456954932,3.09981181460981,5538,0
0.506714413607878,0.607714451383152,0.144493997165932,1.04607696312877,227.978857505499,0.224438521446499,3.41452155543385,5585,0
0.395011600928074,0.607054739321803,0.128452364346492,1.21290274070454,188.272292160692,0.16073049112311,4.15784976984238,5172,0
0.449438202247191,0.606315789473684,0.169969176574196,0.8492252681764,110.686041391458,0.277048208082691,1.56803170409511,89,1
0.443723286370112,0.604346178640146,0.121388359234682,0.770917188608455,150.958589705535,0.225847050235465,1.90409373789412,6317,0
0.465354586857515,0.603986029357888,0.100999039961599,0.861558856950465,259.01223298932,0.176008621600373,4.5579398175927,6148,0
0.475582374403593,0.602839176987549,0.148028425885165,0.991263750741058,208.340016351173,0.212974809499016,3.87199547198289,7126,0
0.385520799742019,0.602762272236757,0.18752767060907,0.86256612870823,240.630345961672,0.209214323695715,5.84098412497628,6202,0
0.480632731697424,0.602599479476969,0.146434908856267,0.967009308954183,272.659924987901,0.188141469441033,3.01532505242781,4931,0
0.470430107526882,0.600634756137056,0.210400052478189,2.13095747470704,207.034157678215,0.212694471344187,4.38294084021329,4836,0
0.466666666666667,0.597402597402597,0.171428571428571,1.24193548387097,302.971428571429,0.266368022053756,6.60571428571429,15,1
0.509090909090909,0.595874608357607,0.130529833600223,1.13825933261464,177.945631135557,0.189582042180431,2.25913110074497,4950,0
0.472086389568052,0.592305322574234,0.133902010373355,0.837585993066451,245.219743666681,0.184031719911112,3.97935616614514,4908,0
0.420343615775088,0.591024038461539,0.164266413279093,0.992039834214882,416.265641238828,0.198254033817185,10.6884223654126,5122,0
0.482900136798906,0.590945940522535,0.122118944466325,0.964832798971547,145.824978337928,0.196016871007288,1.6988893265065,5117,0
0.325585685297916,0.588646410674618,0.130363464715601,1.0034807337683,239.134033514279,0.16507534021585,8.46497521831485,5421,0
0.325585685297916,0.588646410674618,0.130363464715601,1.0034807337683,239.134033514279,0.16507534021585,8.46497521831485,5421,0
0.365857005626458,0.588417184812363,0.157149301502968,1.12426164623731,162.738724159906,0.186859639005117,4.45124125536135,7287,0
0.365857005626458,0.588417184812363,0.157149301502968,1.12426164623731,162.738724159906,0.186859639005117,4.45124125536135,7287,0
0.207730388423458,0.588302926893293,0.107877756733331,0.906311707467942,442.930596128535,0.239840143612699,36.5182177137171,5252,0
0.730253660548567,0.587587813869375,0.0663227293813346,1.33351884057971,106.688418122777,0.180676205682425,2.58769697906856,4849,0
0.413548012764723,0.586113767696224,0.176558888387045,1.16913652183499,148.447567682457,0.21270803532233,2.15040250803688,6894,0
0.623658091958679,0.586019885507683,0.142263938073898,1.45961671825578,193.774421009747,0.204818427062846,3.43052116957598,4937,0
0.623658091958679,0.586019885507683,0.142263938073898,1.45961671825578,193.774421009747,0.204818427062846,3.43052116957598,4937,0
0.437397034596376,0.585862019805455,0.119579084438266,1.0090071149569,229.998293109971,0.174226948849026,3.16399341879515,4856,0
0.431128268117214,0.585541678188466,0.150994483526494,1.23367036549195,301.855812541121,0.20089994672668,5.78913406548915,5699,0
0.431128268117214,0.585541678188466,0.150994483526494,1.23367036549195,301.855812541121,0.20089994672668,5.78913406548915,5699,0
0.618233618233618,0.585165066531919,0.272790439132852,0.602519377386495,347.629933296276,0.261080373413683,5.13979988882713,702,1
0.491625615763547,0.583810900014779,0.135911807282581,1.04200602285949,126.692156935526,0.194932919041398,2.02281281318437,5075,0
0.485037406483791,0.582816157040393,0.15368443884574,1.09676724851777,166.79928922407,0.200905950793843,2.08716181831833,6416,0
0.3203125,0.582165346333536,0.205944160912639,0.748631386861314,234.54818372861,0.196829101354308,9.41218853197238,256,1
0.489670575097711,0.580906128665776,0.144621847386973,1.02657464546847,202.532342952793,0.184864533188667,4.14524955336306,5373,0
0.489670575097711,0.580906128665776,0.144621847386973,1.02657464546847,202.532342952793,0.184864533188667,4.14524955336306,5373,0
0.47706065318818,0.580754809660254,0.14340008558601,0.862855738149597,303.336817215844,0.244964783487779,3.22682468648684,5144,0
0.475200658571723,0.580136227287491,0.111206495319853,0.653773729260806,295.849707814035,0.227614431339329,4.61425246935926,4859,0
0.541183184325661,0.579288713262534,0.151181390610949,1.05274926419353,222.719410776956,0.20354023857717,2.61324876449382,5257,0
0.458059210526316,0.578469233255644,0.162776470993702,0.908270560512999,145.713624731822,0.200751897799205,2.03586045269298,4864,0
0.441290824261275,0.57783066525966,0.217761643350452,1.19840173638516,225.771034767723,0.232984502356309,3.16322531137477,5144,0
0.689256492351476,0.577670700323058,0.109749849442262,1.10305131426363,118.791223607453,0.206786174415836,1.88623228137668,5622,0
0.549058473736373,0.577376994680851,0.231065441239044,1.22479725832174,117.620947153434,0.184176370430088,1.46713045698238,1009,1
0.493140662154747,0.576456388358037,0.461204867048299,1.5043467495667,313.031298788194,0.225871441603546,13.2209501152331,5467,1
0.416214323235861,0.57432681295062,0.128582587655513,0.771091321482899,178.409442218172,0.210558423204069,2.50302610772054,5711,0
0.48422131147541,0.573781458328528,0.116047135902452,0.931004860728322,161.669411711179,0.199403903340606,2.65490695664043,4880,0
0.470787604906391,0.573756613756614,0.144282085958373,1.06846225775105,170.210324240525,0.167410574141468,2.69445525612693,6196,0
0.463120567375887,0.572366649404454,0.121836030777395,0.654978879672929,156.081908804912,0.181658344662077,2.13323731190539,5640,0
0.440359477124183,0.572146470568528,0.137637517064161,0.728288299592884,231.675949570385,0.202069628253908,3.9643539709307,6120,0
0.545454545454545,0.571428571428571,0.174603174603175,1.81176470588235,178.984126984127,0.196524064171123,2.11904761904762,11,1
0.680851063829787,0.571331981068289,0.136945812807882,1.56507936507937,204.607881773399,0.152683203631647,2.62660098522168,94,1
0.447058823529412,0.569205569205569,0.23452380952381,1.29480381760339,227.207142857143,0.198765706660736,4.1047619047619,85,1
0.4193418130426,0.56809488043877,0.150669192311275,0.987430956497743,250.167461106108,0.23237999337311,3.92061298636773,4953,0
0.681313181863677,0.568008003557137,0.116287713514649,1.0948745202723,152.364271747386,0.185490667217426,2.89032982660267,9991,0
0.444444444444444,0.567164179104478,0.18421052631579,1.50561797752809,301.736842105263,0.305940594059406,6.40789473684211,9,1
0.492957746478873,0.567018513664848,0.128678964671502,0.937013007309635,195.08464880238,0.206083309547208,2.96390831289464,5964,0
0.428944423722492,0.56683633661527,0.132980456673263,1.18362841587729,153.327094410402,0.172746681083935,1.88968630536547,5362,0
0.434875583203733,0.565918260970289,0.179899175232022,1.02651552684251,131.034816609366,0.189756330288198,2.46381174626361,5144,0
0.4666392092257,0.565530627014935,0.14869107296572,2.23120963006459,338.976429186288,0.204411555825884,5.91262848751836,4856,0
0.461982928430729,0.565272502168732,0.15719560570207,0.873447798964218,196.341586931422,0.193819251406494,3.04141088514695,7615,0
0.45131279718834,0.564840355303204,0.0911465451784358,0.761497250477921,177.039658314351,0.177543726899485,2.63408504176158,4837,0
0.304870715574263,0.564576968219978,0.12308695120792,0.821926181218334,209.701774874727,0.229215536973643,4.26150545227393,4989,0
0.603758169934641,0.563922419863961,0.206008671257332,2.52375277045958,350.6844172405,0.258809285196637,3.31917368018363,6120,1
0.55,0.562674094707521,0.207207207207207,1.35471698113208,164.717717717718,0.189203827405669,2,20,1
0.439741122966591,0.562280933800675,0.114052211273525,1.01930449876556,161.641395414001,0.18884638067834,2.85104375846448,5717,0
0.586516230463331,0.561819676758256,0.115267713268427,0.510787804327658,212.084969653695,0.187283505845097,4.62515317888399,10813,0
0.507889363281975,0.561433486238532,0.182252601545611,1.23878593296066,213.644054297692,0.201318583742205,3.72644605676577,5387,0
0.420287187039764,0.561422832707011,0.118869364238557,0.805595427616985,205.526103929136,0.218499283191203,4.96908003140655,5432,0
0.420287187039764,0.561422832707011,0.118869364238557,0.805595427616985,205.526103929136,0.218499283191203,4.96908003140655,5432,0
0.491188175099488,0.56110731318261,0.170042048666161,0.896782504296928,233.618790928517,0.232484279393199,3.24093885710347,5277,0
0.545418873847361,0.560312834407231,0.161638353250679,1.13763361019495,251.148309591111,0.242371841328053,2.89998180851362,5097,0
0.442899702085402,0.560218453578615,0.160899728903401,1.11608892434148,166.741704703916,0.220119999006513,2.40119698242636,5035,0
0.473691881649905,0.560189742245349,0.133667460836718,1.04707917484553,176.274359006012,0.198068400169887,2.37377634031627,6861,0
0.51444769568398,0.559565751222538,0.145896282762982,1.12304302501895,285.293584428361,0.179655306653397,3.92446946806268,5468,0
0.51444769568398,0.559565751222538,0.145896282762982,1.12304302501895,285.293584428361,0.179655306653397,3.92446946806268,5468,0
0.454326923076923,0.558404074702886,0.12176183866081,0.822752098786126,163.945888557176,0.165362748778852,2.34495173261836,6240,0
0.454326923076923,0.558404074702886,0.12176183866081,0.822752098786126,163.945888557176,0.165362748778852,2.34495173261836,6240,0
0.428233305156382,0.558372372621367,0.152806681909384,1.05347978948748,190.437581074145,0.201744008796366,3.52588306658579,5915,0
0.355555555555556,0.556844547563805,0.177504393673111,1.37042925278219,243.404217926186,0.172398888545848,5.07557117750439,45,1
0.425236349604476,0.555413558615216,0.115791710515664,0.852165190725934,207.387274346313,0.197561558764047,3.58168056342589,5183,0
0.435887096774194,0.554886808812268,0.133771213718593,0.992892960826453,212.408329679147,0.181026660515687,3.55985557411157,4960,0
0.462880324543611,0.554396493785557,0.158824291594821,1.16122188757227,158.688999411947,0.202133084292066,2.47441967088936,4930,0
0.428571428571429,0.554263565891473,0.0830769230769231,0.763313609467456,103.781538461539,0.22817401598106,1.30461538461539,21,1
0.425981873111783,0.553667262969589,0.10970824091452,0.858184609479946,119.592049138372,0.220533351428378,2.22265824944549,331,1
0.48989984722458,0.553429880424281,0.14610405265315,1.08503826947573,166.078871236047,0.205286611446275,2.19189830998819,5891,0
0.442847000354988,0.553320637943347,0.164886695844669,1.159844996401,144.71365564324,0.187437475657454,2.14781080487352,5634,0
0.506226650062267,0.552922811027793,0.14158983497327,1.50442440763263,205.772604013326,0.179649448993207,4.60103044859379,1606,1
0.494252873563218,0.552607316833949,0.210868661679136,1.35126657772202,162.127251316154,0.182857029323306,2.57464671654198,4959,0
0.441677175283733,0.552582318355365,0.138793658397832,0.900843145266129,134.097489408207,0.171839114273829,1.70789107295238,6344,0
0.500926497838172,0.551814670092921,0.154242174629325,2.25769874529644,323.388720140033,0.242500993006341,9.34745675453048,4857,0
0.434818312461507,0.550002107718465,0.111532929116367,0.813053735555035,183.094599515668,0.192732589495324,2.88173012144717,4871,0
0.738601823708207,0.549542048293089,0.0941833243291914,1.19800498753117,73.8926706284891,0.250074471254096,0.922924545290834,329,1
0.866666666666667,0.549192364170338,0.436363636363636,5.3203125,363.596363636364,0.324578596628773,4.86181818181818,15,1
0.446121072252796,0.548780215361244,0.10652111715122,2.22563643595863,153.104679739713,0.18299856385253,2.73678573262613,5633,0
0.446121072252796,0.548780215361244,0.10652111715122,2.22563643595863,153.104679739713,0.18299856385253,2.73678573262613,5633,0
0.454545454545455,0.548123843176847,0.153045104064004,0.872859457400276,193.970831642414,0.21906925388022,2.97270131601832,5478,0
0.37874659400545,0.546064673581452,0.16025594938529,1.12053052574007,176.775972391976,0.213781544143675,4.91803867999137,1101,1
0.52149763423164,0.544943319549408,0.141087197692478,1.26331907228102,142.641597514977,0.15901750237119,2.09041934768138,4861,0
0.459374532395631,0.544941624602987,0.137943818251589,1.38072582177465,170.836599436752,0.175956269142551,2.75870075641785,6683,0
0.445587327710348,0.544930851176483,0.188773326145894,0.963310800701821,164.565923612322,0.219942779488421,2.1711271066859,4861,0
0.484958610942863,0.544510355615598,0.135177023652123,0.883406240886556,203.63404583517,0.227643082801875,2.59588658733657,4953,0
0.623018324068355,0.544214332675871,0.0578378378378378,0.175734876421371,230.992342342342,0.280956395381083,5.42045045045045,4857,0
0.368718466195762,0.543760046328118,0.177445147162635,1.62475708092613,370.498883494446,0.187993606399072,16.8835952919482,4955,0
0.43429158110883,0.543480606493446,0.132131988045952,0.869017958403658,188.034696899076,0.202794746644243,2.80985934801086,4870,0
0.465744814582024,0.543294186750079,0.141570419410163,0.892650031585597,160.199934435929,0.209711990211853,2.25022687567213,7955,0
0.529616119506688,0.543216981446163,0.189856685213286,1.27176332534901,197.942674085315,0.252529483728897,3.271475299275,5757,0
0.477544473607466,0.542776910091975,0.135201712626712,1.00167506834595,134.613329553564,0.174907844631636,1.97419329612215,6858,0
0.447115384615385,0.542425192691743,0.153786167853273,1.18924382943226,176.613706565662,0.216842991533343,3.16849130553671,4992,0
0.621627023785729,0.542345526585486,0.130354388591736,1.10858538418185,160.756086121208,0.213124462687375,2.38295435070851,5003,0
0.659574468085106,0.54222972972973,0.262723521320495,2.48218029350105,254.290233837689,0.243674367436744,3.36313617606603,47,1
0.546163315551908,0.54170167633163,0.20456104699129,1.59960780425466,183.727101407741,0.186976950700652,3.67715742212264,4874,0
0.484954070319924,0.541362128018267,0.110695806009657,1.32305151262758,159.564053791617,0.179589851665721,2.21259926309209,3157,1
0.397249952910153,0.541182776487404,0.100187439494119,0.912419468426407,203.339564151682,0.193367483863896,3.96078189046118,5309,0
0.467503002802616,0.541026869419412,0.103998858051755,0.874445648248465,178.276784803932,0.191077976639748,2.43474071657252,7493,0
0.414151925078044,0.53943471270204,0.12468093461614,1.15231594344222,166.625859022187,0.239904720155748,3.19816414686825,961,1
0.573749066467513,0.538925222844793,0.1110072619688,0.718232515153011,158.369230769231,0.17023846394958,2.12436121570737,5356,0
0.383597883597884,0.538819178726406,0.0945684427815766,0.925129036723555,154.846385412635,0.171449381543902,5.01841697845439,4914,0
0.45436586329514,0.538486067326159,0.189019912033866,1.27743781071498,167.789434161557,0.21779377020699,2.75722667370836,5062,0
0.498974148543291,0.538255459400391,0.141964308773017,1.63429493180476,234.388587588131,0.248451008193533,4.95900157537254,4874,0
0.549980244962465,0.537521761705507,0.182020279241943,1.29873066243554,271.194423208466,0.192193829274104,3.29090049491007,5062,0
0.549980244962465,0.537521761705507,0.182020279241943,1.29873066243554,271.194423208466,0.192193829274104,3.29090049491007,5062,0
0.442070665571076,0.536149085615187,0.130808522308497,1.70820659658579,382.906660838861,0.218236000760243,4.4442501842615,4868,0
0.455723936461567,0.536048871624619,0.168937136370087,1.04350814199756,193.222843053782,0.204264767146217,2.6974599120193,5477,0
0.49893924783028,0.535852923649285,0.172936718155831,1.19127803984793,163.837212504262,0.215834663294087,2.12944848023918,5185,0
0.442928268486078,0.535600944450086,0.146290811587599,1.06052059423402,198.254473282978,0.213076578555543,3.73645747533342,5423,0
0.48169014084507,0.53467984529437,0.19576281216712,1.24478442280946,205.193158953722,0.265595623300438,2.09255533199195,355,1
0.520943870427255,0.534648980912326,0.178414876918954,1.32078080070781,185.623487806746,0.197358266982178,2.65276023123158,7162,0
0.429309632079372,0.534622183774025,0.156682375829926,1.03539995326739,147.266992812822,0.198386809471442,3.02566039874201,4838,0
0.196913580246914,0.534393523056841,0.261831772561206,1.91464553145969,1054.97774324949,0.232682325108317,75.346029479696,4860,0
0.446625179511728,0.534161627753012,0.0982970220800528,0.798278271694834,172.200947728293,0.233818590328043,2.91186310183955,8356,0
0.435503685503686,0.534132239461863,0.206849718894106,1.07805552411596,198.515760881009,0.240731050052526,3.47025752247794,4884,0
0.435503685503686,0.534132239461863,0.206849718894106,1.07805552411596,198.515760881009,0.240731050052526,3.47025752247794,4884,0
0.440351179204682,0.534027030259538,0.136061076494481,1.04127381815784,149.550418589485,0.184163207182854,1.96343633257484,5809,0
0.35777574091048,0.533859984901977,0.208220360845096,1.3662365804237,200.885402462844,0.237450534687051,2.98720668832229,6546,0
0.42653853261874,0.533697163157082,0.118295983544441,1.0138124971455,238.785623037783,0.213366282812141,7.00007578218036,5411,0
0.492607102236826,0.533654849493252,0.127359662195728,0.934208427418354,155.049242424242,0.196975334457928,2.12195727769498,7913,0
0.441523294026677,0.533378772629407,0.152435878917937,1.31130917079446,229.299816354745,0.193371581771968,4.69637661721313,5173,0
0.436844150796735,0.533299222998299,0.233157668043275,1.13722598105548,157.570270338747,0.236697273931597,2.65529909549267,5146,0
0.468956183386906,0.533046643448455,0.126725154310285,1.17906767642124,160.908488799501,0.228179350776246,2.20128823080658,5911,0
0.285714285714286,0.532934131736527,0.161290322580645,1.07741935483871,264.752688172043,0.249565720903301,13.8064516129032,7,1
0.454157349054686,0.532464465635121,0.244057903338781,1.1166528541651,156.11762783096,0.165656241697801,2.68873453187019,4919,0
0.454157349054686,0.532464465635121,0.244057903338781,1.1166528541651,156.11762783096,0.165656241697801,2.68873453187019,4919,0
0.459122266255688,0.532456766180653,0.182651608968079,1.20869137481858,184.753833736885,0.216469574891884,2.95907805482136,6813,0
0.459122266255688,0.532456766180653,0.182651608968079,1.20869137481858,184.753833736885,0.216469574891884,2.95907805482136,6813,0
0.511491935483871,0.532289942522715,0.175133542712504,1.24332045326271,176.865526086331,0.205904984398627,2.36216106393966,4960,0
0.373722627737226,0.532077417580529,0.0974311806057421,0.89622641509434,190.374463851634,0.200288465036454,3.4081297455583,5480,0
0.465395003376097,0.53156985056155,0.214988496744824,1.44110743242551,246.724925351216,0.202948685055153,5.44103969846786,5924,0
0.411992263056093,0.531503681922139,0.120168986398656,1.0830622660769,183.276988681399,0.149642013223522,3.90357788275578,5687,0
0.525207531889046,0.531087985100921,0.164926990041851,1.45461867237766,163.41822108361,0.234489619581441,2.74997353433127,4939,0
0.425445391169636,0.53099781071427,0.137144520269908,0.789370317468873,251.269869718067,0.211600306224537,2.48795600591285,5164,0
0.441048034934498,0.530593794945552,0.219959862864788,1.18747865124677,165.855422694205,0.21485615287018,1.7606823312986,916,1
0.457304676154516,0.530552508515675,0.145524243347715,1.10647621724521,247.764222817457,0.212413349497568,3.42459941937864,6886,0
0.480446927374302,0.529761904761905,0.167103195390257,1.2559629761481,158.298585646936,0.204061099423763,1.84101623886852,179,1
0.413141993957704,0.52936291057172,0.161124640247952,0.988328373068409,294.418297542617,0.1999516201711,7.27697586893956,5296,0
0.484670962702597,0.528851330407687,0.158624742070813,0.983198197114421,124.666120061766,0.173812254568328,1.81653206520997,5121,0
0.435267396241999,0.528605733888753,0.189926746034393,0.975806875839873,354.83853002968,0.17664384610245,6.68266248707773,4843,0
0.466449038810301,0.528189586916755,0.135224648102148,1.0246496973427,180.56796531137,0.20702348096926,2.58186691070728,8271,0
0.405577228724173,0.528182303381495,0.164693459618584,1.85734136994061,335.378418447886,0.226201675233487,7.55160203080336,6921,0
0.377136291828235,0.527715555732937,0.115774299835255,1.15947084070848,236.286326194399,0.216697075557272,6.58555189456343,6963,0
0.377136291828235,0.527715555732937,0.115774299835255,1.15947084070848,236.286326194399,0.216697075557272,6.58555189456343,6963,0
0.450828339795559,0.527676185887609,0.157372104134074,1.22625345758251,248.947249103019,0.205671750217016,4.98046783516164,5674,0
0.450828339795559,0.527676185887609,0.157372104134074,1.22625345758251,248.947249103019,0.205671750217016,4.98046783516164,5674,0
0.499735589635114,0.527662987744824,0.225088704908338,1.05719131396185,114.827321111768,0.186435903571396,1.84693475261187,5673,0
0.467275494672755,0.527255768286696,0.157968325318838,1.12152928804638,190.830722088647,0.248872849094655,2.11368388040979,5913,0
0.404268019698553,0.527185086079502,0.127383263359066,0.789636233793962,152.808260474822,0.209407721231921,1.98659202744797,6701,0
0.404268019698553,0.527185086079502,0.127383263359066,0.789636233793962,152.808260474822,0.209407721231921,1.98659202744797,6701,0
0.412489728841413,0.526937692428599,0.127498758666348,1.17994174312427,145.877834378506,0.213341016022167,2.09754123986244,4868,0
0.520274240940255,0.526717557251908,0.137268972115659,1.1312277498859,180.862915022217,0.180520073060501,2.72472607843678,5105,0
0.443339960238569,0.526339607307117,0.138258242674723,1.1180084461378,145.732444353837,0.193806499321617,2.54832551846841,5030,0
0.448086359175662,0.526308395788409,0.130928321507109,1.01198439043808,177.497315729027,0.177255812042897,3.20570507741206,5095,0
0.432558139534884,0.526273598140206,0.157055785998476,1.05024099682179,129.617819351562,0.200127913724194,1.89835774147126,5160,0
0.796555867040449,0.525134098063854,0.280639367295798,0.971669007890142,312.906057621276,0.187027391850423,5.73383113402958,4994,0
0.474341886037987,0.524176140451864,0.150014620417413,1.16539372637257,215.558262363391,0.227671284142112,2.74099016776929,6002,0
0.666666666666667,0.523809523809524,0.219512195121951,3.23076923076923,826.634146341463,0.346519779669504,3.82926829268293,3,1
0.459214501510574,0.52343164970656,0.161300755804716,1.0439854795799,154.915079779387,0.173406240034225,2.08513584057741,8275,0
0.457738095238095,0.523118766999093,0.121284616499928,1.16561142034636,140.765057271277,0.174848312602979,2.04819486733362,5040,0
0.635657514450867,0.523091971343221,0.26754483556584,1.3494220890411,180.978090279323,0.232440870579692,2.36721403883524,5536,0
0.380532786885246,0.522555257604367,0.130689761831117,1.22987305707065,237.282907516239,0.178756893700396,7.7025177853387,4880,0
0.380532786885246,0.522555257604367,0.130689761831117,1.22987305707065,237.282907516239,0.178756893700396,7.7025177853387,4880,0
0.465327840714041,0.522376793600181,0.149340648057149,1.14006980971224,170.685608672055,0.196236962696919,2.36625203526323,5826,0
0.516356934418676,0.522100781106681,0.147485740822329,1.105677256811,185.686911325181,0.201808981182997,2.44458270323049,6511,0
0.421052631578947,0.522033898305085,0.121827411167513,1.32286995515695,242.030456852792,0.222374742621826,1.77664974619289,19,1
0.626464374879969,0.521636531376893,0.130975477879202,1.04884936412228,144.265920295156,0.187473324714014,2.09999045831876,5207,0
0.430652441526467,0.521531842033403,0.113383274024766,0.915291447408418,192.421161169034,0.177711791568921,3.17034827397681,4874,0
0.367303609341826,0.521193946476741,0.120409391932571,0.791894393127172,204.931034482759,0.172944354822198,4.72057754987648,5181,0
0.449340101522843,0.521068545825675,0.118116936590722,1.05138160413902,161.914136700522,0.182382969619594,2.68582669960655,4925,0
0.385490753911807,0.52095387631531,0.123050386026165,0.803133752281689,163.60119288839,0.174586448880668,4.12753930400989,4921,0
0.486242217312713,0.520802785923754,0.21352823409073,1.35753755559472,185.678693512148,0.215784782902409,2.22330241382024,4979,0
0.385863981919047,0.520396369070844,0.135268316456382,1.08285235969388,212.213580982293,0.170535774000082,5.64157686684356,4867,0
